#REFERENCE 3 35.2821934 -66.3871985
90	-14.765625	-21.770367	0.175891	-7.981534	
90	-14.834429	-21.562500	0.252164	-7.872378	
91	-14.834429	-21.562500	0.252164	-7.872378	
91	-14.909428	-21.328125	0.339075	-7.749911	
92	-14.909428	-21.328125	0.339075	-7.749911	
92	-14.981757	-21.093750	0.426939	-7.628112	
93	-15.000000	-21.032988	0.449901	-7.596608	
93	-14.981757	-21.093750	0.426939	-7.628112	
94	-16.190889	-15.000000	2.944417	-4.818141	
94	-16.218742	-14.765625	3.046127	-4.727516	
95	-16.218742	-14.765625	3.046127	-4.727516	
95	-16.245509	-14.531250	3.147932	-4.638380	
96	-16.245509	-14.531250	3.147932	-4.638380	
96	-16.271198	-14.296875	3.249810	-4.550745	
97	-16.271198	-14.296875	3.249810	-4.550745	
97	-16.295811	-14.062500	3.351739	-4.464620	
98	-16.295811	-14.062500	3.351739	-4.464620	
98	-16.319347	-13.828125	3.453699	-4.380017	
99	-16.319347	-13.828125	3.453699	-4.380017	
99	-16.341804	-13.593750	3.555670	-4.296944	
100	-16.341804	-13.593750	3.555670	-4.296944	
100	-16.363181	-13.359375	3.657630	-4.215410	
101	-16.363181	-13.359375	3.657630	-4.215410	
101	-16.383475	-13.125000	3.759557	-4.135425	
102	-16.406250	-12.844693	3.881432	-4.041775	
102	-16.421126	-12.656250	3.963017	-3.980289	
103	-16.383475	-13.125000	3.759557	-4.135425	
103	-16.402684	-12.890625	3.861430	-4.056996	
104	-16.406250	-12.844693	3.881432	-4.041775	
104	-16.402684	-12.890625	3.861430	-4.056996	
105	-16.421126	-12.656250	3.963017	-3.980289	
105	-16.438545	-12.421875	4.064453	-3.905186	
106	-16.438545	-12.421875	4.064453	-3.905186	
106	-16.454864	-12.187500	4.165759	-3.831660	
107	-16.454864	-12.187500	4.165759	-3.831660	
107	-16.470083	-11.953125	4.266908	-3.759720	
108	-16.470083	-11.953125	4.266908	-3.759720	
108	-16.484205	-11.718750	4.367870	-3.689377	
109	-16.484205	-11.718750	4.367870	-3.689377	
109	-16.497233	-11.484375	4.468615	-3.620640	
110	-16.497233	-11.484375	4.468615	-3.620640	
110	-16.509171	-11.250000	4.569109	-3.553518	
111	-16.509171	-11.250000	4.569109	-3.553518	
111	-16.520024	-11.015625	4.669318	-3.488022	
112	-16.520024	-11.015625	4.669318	-3.488022	
112	-16.529798	-10.781250	4.769205	-3.424162	
113	-16.529798	-10.781250	4.769205	-3.424162	
113	-16.538500	-10.546875	4.868734	-3.361945	
114	-16.538500	-10.546875	4.868734	-3.361945	
114	-16.546137	-10.312500	4.967865	-3.301381	
115	-16.546137	-10.312500	4.967865	-3.301381	
115	-16.552715	-10.078125	5.066558	-3.242478	
116	-16.552715	-10.078125	5.066558	-3.242478	
116	-16.558244	-9.843750	5.164772	-3.185243	
117	-16.558244	-9.843750	5.164772	-3.185243	
117	-16.562731	-9.609375	5.262463	-3.129682	
118	-16.562731	-9.609375	5.262463	-3.129682	
118	-16.566184	-9.375000	5.359588	-3.075802	
